"sample_id","image_path","crop_path","damage_class","component_class","severity_score","area_pixels","split"
"train_dacl10k_v2_train_5980_6","images/train/dacl10k_v2_train_5980.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5980_6.png","weathering","bridge component unknown","0.022876157407407408","63248.0","train"
"train_dacl10k_v2_train_5980_7","images/train/dacl10k_v2_train_5980.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5980_7.png","cavity","bridge component unknown","7.016782407407407e-05","194.0","train"
"train_dacl10k_v2_train_5980_8","images/train/dacl10k_v2_train_5980.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5980_8.png","cavity","bridge component unknown","0.00011863425925925926","328.0","train"
"train_dacl10k_v2_train_5980_9","images/train/dacl10k_v2_train_5980.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5980_9.png","cavity","bridge component unknown","4.738136574074074e-05","131.0","train"
"train_dacl10k_v2_train_5981_1","images/train/dacl10k_v2_train_5981.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5981_1.png","rust","bridge component unknown","0.12678400675455728","99707.0","train"
"train_dacl10k_v2_train_5981_2","images/train/dacl10k_v2_train_5981.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5981_2.png","rust","bridge component unknown","0.0013745625813802083","1081.0","train"
"train_dacl10k_v2_train_5982_0","images/train/dacl10k_v2_train_5982.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5982_0.png","spalling","bridge component unknown","0.025411783854166668","31226.0","train"
"train_dacl10k_v2_train_5982_1","images/train/dacl10k_v2_train_5982.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5982_1.png","efflorescence","bridge component unknown","0.012234700520833334","15034.0","train"
"train_dacl10k_v2_train_5982_2","images/train/dacl10k_v2_train_5982.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5982_2.png","rust","bridge component unknown","0.004322916666666667","5312.0","train"
"train_dacl10k_v2_train_5982_3","images/train/dacl10k_v2_train_5982.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5982_3.png","weathering","bridge component unknown","0.03611572265625","44379.0","train"
"train_dacl10k_v2_train_5982_5","images/train/dacl10k_v2_train_5982.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5982_5.png","rust","bridge component unknown","0.005457356770833333","6706.0","train"
"train_dacl10k_v2_train_5982_7","images/train/dacl10k_v2_train_5982.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5982_7.png","cavity","bridge component unknown","0.0005045572916666667","620.0","train"
"train_dacl10k_v2_train_5982_8","images/train/dacl10k_v2_train_5982.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5982_8.png","cavity","bridge component unknown","0.00024983723958333336","307.0","train"
"train_dacl10k_v2_train_5982_9","images/train/dacl10k_v2_train_5982.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5982_9.png","cavity","bridge component unknown","0.000234375","288.0","train"
"train_dacl10k_v2_train_5982_10","images/train/dacl10k_v2_train_5982.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5982_10.png","cavity","bridge component unknown","0.00016438802083333333","202.0","train"
"train_dacl10k_v2_train_5982_11","images/train/dacl10k_v2_train_5982.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5982_11.png","cavity","bridge component unknown","0.00013264973958333333","163.0","train"
"train_dacl10k_v2_train_5982_12","images/train/dacl10k_v2_train_5982.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5982_12.png","cavity","bridge component unknown","5.9407552083333336e-05","73.0","train"
"train_dacl10k_v2_train_5983_1","images/train/dacl10k_v2_train_5983.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5983_1.png","rust","bridge component unknown","0.2508619068287037","693583.0","train"
"train_dacl10k_v2_train_5984_1","images/train/dacl10k_v2_train_5984.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5984_1.png","cavity","bridge component unknown","0.11822461125237747","208107.0","train"
"train_dacl10k_v2_train_5984_3","images/train/dacl10k_v2_train_5984.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5984_3.png","weathering","bridge component unknown","0.6778854129030352","1193260.0","train"
"train_dacl10k_v2_train_5985_3","images/train/dacl10k_v2_train_5985.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5985_3.png","weathering","drainage","0.37313510114694487","850379.0","train"
"train_dacl10k_v2_train_5986_1","images/train/dacl10k_v2_train_5986.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5986_1.png","rust","bridge component unknown","0.14794540405273438","116349.0","train"
"train_dacl10k_v2_train_5987_1","images/train/dacl10k_v2_train_5987.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5987_1.png","rust","bridge component unknown","0.008196512858072916","6446.0","train"
"train_dacl10k_v2_train_5987_2","images/train/dacl10k_v2_train_5987.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5987_2.png","weathering","bridge component unknown","0.781012217203776","614213.0","train"
"train_dacl10k_v2_train_5987_3","images/train/dacl10k_v2_train_5987.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5987_3.png","cavity","bridge component unknown","0.0007006327311197916","551.0","train"
"train_dacl10k_v2_train_5987_4","images/train/dacl10k_v2_train_5987.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5987_4.png","cavity","bridge component unknown","0.0012919108072916667","1016.0","train"
"train_dacl10k_v2_train_5987_5","images/train/dacl10k_v2_train_5987.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5987_5.png","cavity","bridge component unknown","0.0026448567708333335","2080.0","train"
"train_dacl10k_v2_train_5987_6","images/train/dacl10k_v2_train_5987.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5987_6.png","cavity","bridge component unknown","0.0004361470540364583","343.0","train"
"train_dacl10k_v2_train_5988_1","images/train/dacl10k_v2_train_5988.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5988_1.png","rust","bridge component unknown","0.00010611456335875661","184.0","train"
"train_dacl10k_v2_train_5988_2","images/train/dacl10k_v2_train_5988.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5988_2.png","rust","bridge component unknown","0.0001914675817125391","332.0","train"
"train_dacl10k_v2_train_5988_3","images/train/dacl10k_v2_train_5988.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5988_3.png","rust","bridge component unknown","8.708314710419701e-05","151.0","train"
"train_dacl10k_v2_train_5988_4","images/train/dacl10k_v2_train_5988.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5988_4.png","rust","bridge component unknown","9.977075794057008e-05","173.0","train"
"train_dacl10k_v2_train_5988_5","images/train/dacl10k_v2_train_5988.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5988_5.png","rust","bridge component unknown","8.65064375207255e-05","150.0","train"
"train_dacl10k_v2_train_5988_6","images/train/dacl10k_v2_train_5988.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5988_6.png","rust","bridge component unknown","0.00024510157297538893","425.0","train"
"train_dacl10k_v2_train_5988_7","images/train/dacl10k_v2_train_5988.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5988_7.png","rust","bridge component unknown","0.0004140774809325394","718.0","train"
"train_dacl10k_v2_train_5988_8","images/train/dacl10k_v2_train_5988.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5988_8.png","rust","bridge component unknown","0.001290099338225753","2237.0","train"
"train_dacl10k_v2_train_5988_9","images/train/dacl10k_v2_train_5988.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5988_9.png","rust","bridge component unknown","0.00011534191669430067","200.0","train"
"train_dacl10k_v2_train_5988_10","images/train/dacl10k_v2_train_5988.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5988_10.png","rust","bridge component unknown","6.286134459839387e-05","109.0","train"
"train_dacl10k_v2_train_5988_11","images/train/dacl10k_v2_train_5988.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5988_11.png","rust","bridge component unknown","0.00018685390504476708","324.0","train"
"train_dacl10k_v2_train_5988_12","images/train/dacl10k_v2_train_5988.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5988_12.png","rust","bridge component unknown","6.689831168269439e-05","116.0","train"
"train_dacl10k_v2_train_5988_13","images/train/dacl10k_v2_train_5988.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5988_13.png","rust","bridge component unknown","4.9597024178549286e-05","86.0","train"
"train_dacl10k_v2_train_5988_14","images/train/dacl10k_v2_train_5988.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5988_14.png","rust","bridge component unknown","8.246947043642498e-05","143.0","train"
"train_dacl10k_v2_train_5988_15","images/train/dacl10k_v2_train_5988.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5988_15.png","cavity","bridge component unknown","0.0011153563344338876","1934.0","train"
"train_dacl10k_v2_train_5988_16","images/train/dacl10k_v2_train_5988.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5988_16.png","cavity","bridge component unknown","0.0016032526420507792","2780.0","train"
"train_dacl10k_v2_train_5988_17","images/train/dacl10k_v2_train_5988.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5988_17.png","cavity","bridge component unknown","0.0006136189968136796","1064.0","train"
"train_dacl10k_v2_train_5988_18","images/train/dacl10k_v2_train_5988.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5988_18.png","cavity","bridge component unknown","0.0003610201992531611","626.0","train"
"train_dacl10k_v2_train_5988_19","images/train/dacl10k_v2_train_5988.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5988_19.png","cavity","bridge component unknown","0.00033564497758041496","582.0","train"
"train_dacl10k_v2_train_5988_20","images/train/dacl10k_v2_train_5988.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5988_20.png","wetspot","bridge component unknown","0.05360342565492582","92947.0","train"
"train_dacl10k_v2_train_5988_21","images/train/dacl10k_v2_train_5988.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5988_21.png","wetspot","bridge component unknown","0.012449429778399343","21587.0","train"
"train_dacl10k_v2_train_5988_22","images/train/dacl10k_v2_train_5988.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5988_22.png","spalling","bridge component unknown","0.0752098501996857","130412.0","train"
"train_dacl10k_v2_train_5988_23","images/train/dacl10k_v2_train_5988.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5988_23.png","rust","bridge component unknown","0.000986750097319742","1711.0","train"
"train_dacl10k_v2_train_5988_24","images/train/dacl10k_v2_train_5988.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5988_24.png","rust","bridge component unknown","0.0007174267218385502","1244.0","train"
"train_dacl10k_v2_train_5988_25","images/train/dacl10k_v2_train_5988.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5988_25.png","rust","bridge component unknown","3.5179284591761706e-05","61.0","train"
"train_dacl10k_v2_train_5988_26","images/train/dacl10k_v2_train_5988.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5988_26.png","rust","bridge component unknown","4.325321876036275e-05","75.0","train"
"train_dacl10k_v2_train_5989_3","images/train/dacl10k_v2_train_5989.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5989_3.png","rust","bridge component unknown","0.0011920587090355973","2067.0","train"
"train_dacl10k_v2_train_5989_4","images/train/dacl10k_v2_train_5989.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5989_4.png","rust","bridge component unknown","0.0009140846898023328","1585.0","train"
"train_dacl10k_v2_train_5989_5","images/train/dacl10k_v2_train_5989.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5989_5.png","spalling","bridge component unknown","0.0002606727317291195","452.0","train"
"train_dacl10k_v2_train_5989_6","images/train/dacl10k_v2_train_5989.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5989_6.png","cavity","bridge component unknown","0.0024481321818365315","4245.0","train"
"train_dacl10k_v2_train_5989_7","images/train/dacl10k_v2_train_5989.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5989_7.png","cavity","bridge component unknown","0.0007716374226848715","1338.0","train"
"train_dacl10k_v2_train_5989_8","images/train/dacl10k_v2_train_5989.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5989_8.png","rust","bridge component unknown","0.001606136189968137","2785.0","train"
"train_dacl10k_v2_train_5989_9","images/train/dacl10k_v2_train_5989.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5989_9.png","rust","bridge component unknown","0.0001378335904496893","239.0","train"
"train_dacl10k_v2_train_5990_1","images/train/dacl10k_v2_train_5990.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5990_1.png","rust","bridge component unknown","0.0007349537037037037","1524.0","train"
"train_dacl10k_v2_train_5990_2","images/train/dacl10k_v2_train_5990.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5990_2.png","rust","bridge component unknown","0.0003737461419753086","775.0","train"
"train_dacl10k_v2_train_5990_3","images/train/dacl10k_v2_train_5990.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5990_3.png","rust","bridge component unknown","0.002004243827160494","4156.0","train"
"train_dacl10k_v2_train_5991_1","images/train/dacl10k_v2_train_5991.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5991_1.png","rust","bridge component unknown","0.09034432870370371","62446.0","train"
"train_dacl10k_v2_train_5992_1","images/train/dacl10k_v2_train_5992.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5992_1.png","rust","bridge component unknown","0.24351041666666667","116885.0","train"
"train_dacl10k_v2_train_5992_2","images/train/dacl10k_v2_train_5992.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5992_2.png","spalling","bridge component unknown","0.12661666666666666","60776.0","train"
"train_dacl10k_v2_train_5992_3","images/train/dacl10k_v2_train_5992.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5992_3.png","weathering","bridge component unknown","0.24358958333333333","116923.0","train"
"train_dacl10k_v2_train_5993_0","images/train/dacl10k_v2_train_5993.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5993_0.png","rust","bridge component unknown","0.07767572016460905","47188.0","train"
"train_dacl10k_v2_train_5993_1","images/train/dacl10k_v2_train_5993.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5993_1.png","rust","bridge component unknown","0.10133991769547325","61564.0","train"
"train_dacl10k_v2_train_5993_2","images/train/dacl10k_v2_train_5993.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5993_2.png","weathering","bridge component unknown","0.015848559670781893","9628.0","train"
"train_dacl10k_v2_train_5993_3","images/train/dacl10k_v2_train_5993.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5993_3.png","spalling","bridge component unknown","0.08305185185185185","50454.0","train"
"train_dacl10k_v2_train_5993_4","images/train/dacl10k_v2_train_5993.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5993_4.png","weathering","bridge component unknown","0.03249053497942387","19738.0","train"
